geneSymbol	geneid
PFAS	ENSG00000178921
PFDN1	ENSG00000113068
PFDN2	ENSG00000143256
PFDN4	ENSG00000101132
PFDN5	ENSG00000123349
PFDN6	ENSG00000204220
PFKFB1	ENSG00000158571
PFKFB2	ENSG00000123836
PFKFB3	ENSG00000170525
PFKFB4	ENSG00000114268
PFKL	ENSG00000141959
PFKM	ENSG00000152556
PFKP	ENSG00000067057
PFN1	ENSG00000108518
PFN2	ENSG00000070087
PGAP1	ENSG00000197121
PGAP2	ENSG00000148985
PGAP3	ENSG00000161395
PGC	ENSG00000096088
PGD	ENSG00000142657
PGF	ENSG00000119630
PGGT1B	ENSG00000164219
PGK1	ENSG00000102144
PGK2	ENSG00000170950
PGLS	ENSG00000130313
PGLYRP1	ENSG00000008438
PGLYRP4	ENSG00000163218
PGM1	ENSG00000079739
PGM3	ENSG00000013375
PGM5	ENSG00000154330
PGPEP1	ENSG00000130517
PGR	ENSG00000082175
PGRMC1	ENSG00000101856
PGRMC2	ENSG00000164040
PGS1	ENSG00000087157
PHACTR1	ENSG00000112137
PHACTR2	ENSG00000112419
PHACTR4	ENSG00000204138
PHB	ENSG00000167085
PHB2	ENSG00000215021
PHC2	ENSG00000134686
PHEX	ENSG00000102174
PHF1	ENSG00000112511
PHF10	ENSG00000130024
PHF11	ENSG00000136147
PHF14	ENSG00000106443
PHF2	ENSG00000197724
PHF20	ENSG00000025293
PHF20L1	ENSG00000129292
PHF21A	ENSG00000135365
PHF3	ENSG00000118482
PHF7	ENSG00000010318
PHF8	ENSG00000172943
PHGDH	ENSG00000092621
PHIP	ENSG00000146247
PHKA1	ENSG00000067177
PHKA2	ENSG00000044446
PHKB	ENSG00000102893
PHKG1	ENSG00000164776
PHKG2	ENSG00000156873
PHLDA1	ENSG00000139289
PHLDA2	ENSG00000181649
PHLDA3	ENSG00000174307
PHLDB1	ENSG00000019144
PHLPP1	ENSG00000081913
PHLPP2	ENSG00000040199
PHOX2A	ENSG00000165462
PHOX2B	ENSG00000109132
PHTF1	ENSG00000116793
PHTF2	ENSG00000006576
PHYH	ENSG00000107537
PHYHIP	ENSG00000168490
PI15	ENSG00000137558
PI3	ENSG00000124102
PI4K2A	ENSG00000155252
PI4KA	ENSG00000241973
PI4KB	ENSG00000143393
PIAS1	ENSG00000033800
PIAS2	ENSG00000078043
PIAS3	ENSG00000131788
PIAS4	ENSG00000105229
PIBF1	ENSG00000083535
PICALM	ENSG00000073921
PICK1	ENSG00000100151
PID1	ENSG00000153823
PIGA	ENSG00000165195
PIGB	ENSG00000069943
PIGC	ENSG00000135845
PIGF	ENSG00000151665
PIGG	ENSG00000174227
PIGH	ENSG00000100564
PIGK	ENSG00000142892
PIGL	ENSG00000108474
PIGN	ENSG00000197563
PIGO	ENSG00000165282
PIGP	ENSG00000185808
PIGQ	ENSG00000007541
PIGR	ENSG00000162896
PIGT	ENSG00000124155
PIGV	ENSG00000060642
PIGZ	ENSG00000119227
PIH1D1	ENSG00000104872
PIK3C2A	ENSG00000011405
PIK3C2B	ENSG00000133056
PIK3C2G	ENSG00000139144
PIK3C3	ENSG00000078142
PIK3CA	ENSG00000121879
PIK3CB	ENSG00000051382
PIK3CD	ENSG00000171608
PIK3CG	ENSG00000105851
PIK3IP1	ENSG00000100100
PIK3R1	ENSG00000145675
PIK3R2	ENSG00000105647
PIK3R3	ENSG00000117461
PIK3R4	ENSG00000196455
PIK3R5	ENSG00000141506
PIKFYVE	ENSG00000115020
PILRA	ENSG00000085514
PIM1	ENSG00000137193
PIM2	ENSG00000102096
PIN1	ENSG00000127445
PIN4	ENSG00000102309
PINK1	ENSG00000158828
PIP	ENSG00000159763
PIP4K2A	ENSG00000150867
PIP4K2B	ENSG00000276293
PIP4K2C	ENSG00000166908
PIP5K1A	ENSG00000143398
PIP5K1B	ENSG00000107242
PIP5K1C	ENSG00000186111
PIPOX	ENSG00000179761
PIR	ENSG00000087842
PISD	ENSG00000241878
PITPNA	ENSG00000174238
PITPNB	ENSG00000180957
PITPNC1	ENSG00000154217
PITPNM1	ENSG00000110697
PITPNM3	ENSG00000091622
PITRM1	ENSG00000107959
PITX1	ENSG00000069011
PITX2	ENSG00000164093
PITX3	ENSG00000107859
PIWIL1	ENSG00000125207
PIWIL2	ENSG00000197181
PJA1	ENSG00000181191
PJA2	ENSG00000198961
PKD2	ENSG00000118762
PKD2L1	ENSG00000107593
PKD2L2	ENSG00000078795
PKDREJ	ENSG00000130943
PKIA	ENSG00000171033
PKIG	ENSG00000168734
PKLR	ENSG00000143627
PKMYT1	ENSG00000127564
PKN1	ENSG00000123143
PKN2	ENSG00000065243
PKNOX1	ENSG00000160199
PKNOX2	ENSG00000165495
PKP1	ENSG00000081277
PKP2	ENSG00000057294
PKP3	ENSG00000184363
PKP4	ENSG00000144283
PLA1A	ENSG00000144837
PLA2G12A	ENSG00000123739
PLA2G15	ENSG00000103066
PLA2G1B	ENSG00000170890
PLA2G2A	ENSG00000188257
PLA2G2D	ENSG00000117215
PLA2G2F	ENSG00000158786
PLA2G3	ENSG00000100078
PLA2G4A	ENSG00000116711
PLA2G4C	ENSG00000105499
PLA2G5	ENSG00000127472
PLA2G6	ENSG00000184381
PLA2G7	ENSG00000146070
PLA2R1	ENSG00000153246
PLAA	ENSG00000137055
PLAC1	ENSG00000170965
PLAC4	ENSG00000280109
PLAC8	ENSG00000145287
PLAG1	ENSG00000181690
PLAGL1	ENSG00000118495
PLAGL2	ENSG00000126003
PLAT	ENSG00000104368
PLAU	ENSG00000122861
PLAUR	ENSG00000011422
PLBD1	ENSG00000121316
PLCB1	ENSG00000182621
PLCB2	ENSG00000137841
PLCB3	ENSG00000149782
PLCB4	ENSG00000101333
PLCD1	ENSG00000187091
PLCE1	ENSG00000138193
PLCG1	ENSG00000124181
PLCG2	ENSG00000197943
PLCH1	ENSG00000114805
PLCH2	ENSG00000149527
PLCL1	ENSG00000115896
PLCL2	ENSG00000154822
PLD1	ENSG00000075651
PLD2	ENSG00000129219
PLD3	ENSG00000105223
PLEC	ENSG00000178209
PLEK	ENSG00000115956
PLEK2	ENSG00000100558
PLEKHA1	ENSG00000107679
PLEKHA2	ENSG00000169499
PLEKHA4	ENSG00000105559
PLEKHA5	ENSG00000052126
PLEKHA6	ENSG00000143850
PLEKHB1	ENSG00000021300
PLEKHB2	ENSG00000115762
PLEKHF1	ENSG00000166289
PLEKHF2	ENSG00000175895
PLEKHG3	ENSG00000126822
PLEKHG6	ENSG00000008323
PLEKHH3	ENSG00000068137
PLEKHJ1	ENSG00000104886
PLEKHM1	ENSG00000225190
PLEKHM2	ENSG00000116786
PLEKHO1	ENSG00000023902
PLEKHO2	ENSG00000241839
PLIN1	ENSG00000166819
PLIN2	ENSG00000147872
PLIN3	ENSG00000105355
PLK1	ENSG00000166851
PLK2	ENSG00000145632
PLK3	ENSG00000173846
PLK4	ENSG00000142731
PLLP	ENSG00000102934
PLN	ENSG00000198523
PLOD1	ENSG00000083444
PLOD2	ENSG00000152952
PLOD3	ENSG00000106397
PLP1	ENSG00000123560
PLP2	ENSG00000102007
PLS1	ENSG00000120756
PLS3	ENSG00000102024
PLSCR1	ENSG00000188313
PLSCR2	ENSG00000163746
PLSCR4	ENSG00000114698
PLTP	ENSG00000100979
PLVAP	ENSG00000130300
PLXDC1	ENSG00000161381
PLXDC2	ENSG00000120594
PLXNA1	ENSG00000114554
PLXNA2	ENSG00000076356
PLXNA3	ENSG00000130827
PLXNB1	ENSG00000164050
PLXNB2	ENSG00000196576
PLXNB3	ENSG00000198753
PLXNC1	ENSG00000136040
PLXND1	ENSG00000004399
PMAIP1	ENSG00000141682
PMCH	ENSG00000183395
PMEPA1	ENSG00000124225
PMFBP1	ENSG00000118557
PML	ENSG00000140464
PMM1	ENSG00000100417
PMM2	ENSG00000140650
PMP2	ENSG00000147588
PMP22	ENSG00000109099
PMPCA	ENSG00000165688
PMPCB	ENSG00000105819
PMS1	ENSG00000064933
PMVK	ENSG00000163344
PNKP	ENSG00000039650
PNLIP	ENSG00000175535
PNLIPRP1	ENSG00000187021
PNLIPRP2	ENSG00000266200
PNMA1	ENSG00000176903
PNMA2	ENSG00000240694
PNMA3	ENSG00000183837
PNMT	ENSG00000141744
PNN	ENSG00000100941
PNO1	ENSG00000115946
PNOC	ENSG00000168081
PNP	ENSG00000198805
PNPLA2	ENSG00000177666
PNPLA3	ENSG00000100344
PNPLA4	ENSG00000006757
PNPLA6	ENSG00000032444
PNPO	ENSG00000108439
PNRC1	ENSG00000146278
PODNL1	ENSG00000132000
PODXL	ENSG00000128567
PODXL2	ENSG00000114631
POF1B	ENSG00000124429
POFUT1	ENSG00000101346
POFUT2	ENSG00000186866
POGK	ENSG00000143157
POGZ	ENSG00000143442
POLA1	ENSG00000101868
POLA2	ENSG00000014138
POLB	ENSG00000070501
POLD1	ENSG00000062822
POLD2	ENSG00000106628
POLD3	ENSG00000077514
POLD4	ENSG00000175482
POLDIP2	ENSG00000004142
POLDIP3	ENSG00000100227
POLE	ENSG00000177084
POLE2	ENSG00000100479
POLE3	ENSG00000148229
POLG	ENSG00000140521
POLG2	ENSG00000256525
POLH	ENSG00000170734
POLI	ENSG00000101751
POLL	ENSG00000166169
POLM	ENSG00000122678
POLQ	ENSG00000051341
POLR1C	ENSG00000171453
POLR1D	ENSG00000186184
POLR1E	ENSG00000137054
POLR2A	ENSG00000181222
POLR2B	ENSG00000047315
POLR2C	ENSG00000102978
POLR2D	ENSG00000144231
POLR2E	ENSG00000099817
POLR2F	ENSG00000100142
POLR2G	ENSG00000168002
POLR2H	ENSG00000163882
POLR2I	ENSG00000105258
POLR2J	ENSG00000005075
POLR2K	ENSG00000147669
POLR2L	ENSG00000177700
POLR3B	ENSG00000013503
POLR3C	ENSG00000186141
POLR3D	ENSG00000168495
POLR3E	ENSG00000058600
POLR3F	ENSG00000132664
POLR3G	ENSG00000113356
POLR3K	ENSG00000161980
POM121L2	ENSG00000158553
POMC	ENSG00000115138
POMGNT1	ENSG00000085998
POMP	ENSG00000132963
POMT1	ENSG00000130714
POMT2	ENSG00000009830
PON1	ENSG00000005421
PON2	ENSG00000105854
POP1	ENSG00000104356
POP4	ENSG00000105171
POP5	ENSG00000167272
POP7	ENSG00000172336
POPDC2	ENSG00000121577
POPDC3	ENSG00000132429
POR	ENSG00000127948
PORCN	ENSG00000102312
POSTN	ENSG00000133110
POT1	ENSG00000128513
POU1F1	ENSG00000064835
POU2AF1	ENSG00000110777
POU2F1	ENSG00000143190
POU2F2	ENSG00000028277
POU2F3	ENSG00000137709
POU3F1	ENSG00000185668
POU3F2	ENSG00000184486
POU3F3	ENSG00000198914
POU3F4	ENSG00000196767
POU4F1	ENSG00000152192
POU4F2	ENSG00000151615
POU4F3	ENSG00000091010
POU6F1	ENSG00000184271
POU6F2	ENSG00000106536
PPA1	ENSG00000180817
PPA2	ENSG00000138777
PPARA	ENSG00000186951
PPARD	ENSG00000112033
PPARG	ENSG00000132170
PPARGC1A	ENSG00000109819
PPAT	ENSG00000128059
PPBP	ENSG00000163736
PPCDC	ENSG00000138621
PPCS	ENSG00000127125
PPDPF	ENSG00000125534
PPEF1	ENSG00000086717
PPEF2	ENSG00000156194
PPFIA1	ENSG00000131626
PPFIA2	ENSG00000139220
PPFIA3	ENSG00000177380
PPFIA4	ENSG00000143847
PPFIBP1	ENSG00000110841
PPFIBP2	ENSG00000166387
PPIB	ENSG00000166794
PPIC	ENSG00000168938
PPID	ENSG00000171497
PPIE	ENSG00000084072
PPIF	ENSG00000108179
PPIG	ENSG00000138398
PPIH	ENSG00000171960
PPIL2	ENSG00000100023
PPIL6	ENSG00000185250
PPIP5K2	ENSG00000145725
PPL	ENSG00000118898
PPM1A	ENSG00000100614
PPM1B	ENSG00000138032
PPM1D	ENSG00000170836
PPM1E	ENSG00000175175
PPM1F	ENSG00000100034
PPM1G	ENSG00000115241
PPM1H	ENSG00000111110
PPME1	ENSG00000214517
PPOX	ENSG00000143224
PPP1CA	ENSG00000172531
PPP1CB	ENSG00000213639
PPP1CC	ENSG00000186298
PPP1R10	ENSG00000204569
PPP1R11	ENSG00000204619
PPP1R12A	ENSG00000058272
PPP1R12B	ENSG00000077157
PPP1R13B	ENSG00000088808
PPP1R13L	ENSG00000104881
PPP1R14D	ENSG00000166143
PPP1R15A	ENSG00000087074
PPP1R16B	ENSG00000101445
PPP1R1A	ENSG00000135447
PPP1R2	ENSG00000184203
PPP1R3A	ENSG00000154415
PPP1R3C	ENSG00000119938
PPP1R3D	ENSG00000132825
PPP1R7	ENSG00000115685
PPP1R8	ENSG00000117751
PPP1R9A	ENSG00000158528
PPP2CA	ENSG00000113575
PPP2CB	ENSG00000104695
PPP2R1A	ENSG00000105568
PPP2R1B	ENSG00000137713
PPP2R2A	ENSG00000221914
PPP2R2B	ENSG00000156475
PPP2R3A	ENSG00000073711
PPP2R3C	ENSG00000092020
PPP2R5A	ENSG00000066027
PPP2R5B	ENSG00000068971
PPP2R5C	ENSG00000078304
PPP2R5D	ENSG00000112640
PPP3CA	ENSG00000138814
PPP3CB	ENSG00000107758
PPP3CC	ENSG00000120910
PPP3R1	ENSG00000221823
PPP4C	ENSG00000149923
PPP4R1	ENSG00000154845
PPP4R2	ENSG00000163605
PPP4R4	ENSG00000119698
PPP5C	ENSG00000011485
PPP6C	ENSG00000119414
PPRC1	ENSG00000148840
PPT1	ENSG00000131238
PPWD1	ENSG00000113593
PPY	ENSG00000108849
PQBP1	ENSG00000102103
PRAF2	ENSG00000243279
PRAME	ENSG00000185686
PRB1	ENSG00000251655
PRB3	ENSG00000197870
PRB4	ENSG00000230657
PRC1	ENSG00000198901
PRCC	ENSG00000143294
PRCP	ENSG00000137509
PRDM1	ENSG00000057657
PRDM10	ENSG00000170325
PRDM11	ENSG00000019485
PRDM13	ENSG00000112238
PRDM14	ENSG00000147596
PRDM16	ENSG00000142611
PRDM2	ENSG00000116731
PRDM4	ENSG00000110851
PRDM5	ENSG00000138738
PRDM8	ENSG00000152784
PRDX1	ENSG00000117450
PRDX2	ENSG00000167815
PRDX3	ENSG00000165672
PRDX4	ENSG00000123131
PRDX6	ENSG00000117592
PREB	ENSG00000138073
PRELP	ENSG00000188783
PREP	ENSG00000085377
PREPL	ENSG00000138078
PRF1	ENSG00000180644
PRG2	ENSG00000186652
PRG3	ENSG00000156575
PRG4	ENSG00000116690
PRICKLE3	ENSG00000012211
PRIM1	ENSG00000198056
PRKAA1	ENSG00000132356
PRKAA2	ENSG00000162409
PRKAB1	ENSG00000111725
PRKAB2	ENSG00000131791
PRKACA	ENSG00000072062
PRKACB	ENSG00000142875
PRKACG	ENSG00000165059
PRKAG1	ENSG00000181929
PRKAG2	ENSG00000106617
PRKAR1A	ENSG00000108946
PRKAR1B	ENSG00000188191
PRKAR2A	ENSG00000114302
PRKAR2B	ENSG00000005249
PRKCA	ENSG00000154229
PRKCB	ENSG00000166501
PRKCD	ENSG00000163932
PRKCE	ENSG00000171132
PRKCG	ENSG00000126583
PRKCH	ENSG00000027075
PRKCI	ENSG00000163558
PRKCQ	ENSG00000065675
PRKCSH	ENSG00000130175
PRKCZ	ENSG00000067606
PRKD1	ENSG00000184304
PRKD2	ENSG00000105287
PRKD3	ENSG00000115825
PRKDC	ENSG00000253729
PRKG1	ENSG00000185532
PRKG2	ENSG00000138669
PRKRA	ENSG00000180228
PRKX	ENSG00000183943
PRL	ENSG00000172179
PRLR	ENSG00000113494
PRM1	ENSG00000175646
PRM2	ENSG00000122304
PRMT1	ENSG00000126457
PRMT2	ENSG00000160310
PRMT3	ENSG00000185238
PRMT5	ENSG00000100462
PRMT7	ENSG00000132600
PRMT8	ENSG00000111218
PRND	ENSG00000171864
PRNP	ENSG00000171867
PROC	ENSG00000115718
PROCR	ENSG00000101000
PRODH	ENSG00000100033
PRODH2	ENSG00000250799
PROM1	ENSG00000007062
PROS1	ENSG00000184500
PROX1	ENSG00000117707
PROZ	ENSG00000126231
PRPF18	ENSG00000165630
PRPF19	ENSG00000110107
PRPF3	ENSG00000117360
PRPF31	ENSG00000105618
PRPF38B	ENSG00000134186
PRPF39	ENSG00000185246
PRPF4	ENSG00000136875
PRPF40A	ENSG00000196504
PRPF4B	ENSG00000112739
PRPF6	ENSG00000101161
PRPF8	ENSG00000174231
PRPH	ENSG00000135406
PRPH2	ENSG00000112619
PRPS1	ENSG00000147224
PRPS1L1	ENSG00000229937
PRPS2	ENSG00000101911
PRPSAP1	ENSG00000161542
PRPSAP2	ENSG00000141127
PRR14	ENSG00000156858
PRR15L	ENSG00000167183
PRR16	ENSG00000184838
PRR3	ENSG00000204576
PRR5	ENSG00000186654
PRR5L	ENSG00000135362
PRR7	ENSG00000131188
PRRC1	ENSG00000164244
PRRG1	ENSG00000130962
PRRG2	ENSG00000126460
PRRG4	ENSG00000135378
PRRX1	ENSG00000116132
PRRX2	ENSG00000167157
PRSS1	ENSG00000204983
PRSS12	ENSG00000164099
PRSS16	ENSG00000112812
PRSS21	ENSG00000007038
PRSS22	ENSG00000005001
PRSS23	ENSG00000150687
PRSS3	ENSG00000010438
PRSS8	ENSG00000052344
PRTN3	ENSG00000196415
PRUNE2	ENSG00000106772
PRX	ENSG00000105227
PSAP	ENSG00000197746
PSAT1	ENSG00000135069
PSCA	ENSG00000167653
PSD	ENSG00000059915
PSD3	ENSG00000156011
PSD4	ENSG00000125637
PSEN1	ENSG00000080815
PSEN2	ENSG00000143801
PSENEN	ENSG00000205155
PSG1	ENSG00000231924
PSG11	ENSG00000243130
PSG2	ENSG00000242221
PSG3	ENSG00000221826
PSG4	ENSG00000243137
PSG5	ENSG00000204941
PSG9	ENSG00000183668
PSIP1	ENSG00000164985
PSKH1	ENSG00000159792
PSMA1	ENSG00000129084
PSMA2	ENSG00000106588
PSMA3	ENSG00000100567
PSMA4	ENSG00000041357
PSMA5	ENSG00000143106
PSMA6	ENSG00000100902
PSMA7	ENSG00000101182
PSMB1	ENSG00000008018
PSMB10	ENSG00000205220
PSMB2	ENSG00000126067
PSMB3	ENSG00000277791
PSMB4	ENSG00000159377
PSMB5	ENSG00000100804
PSMB6	ENSG00000142507
PSMB7	ENSG00000136930
PSMB8	ENSG00000204264
PSMB9	ENSG00000240065
PSMC2	ENSG00000161057
PSMC3	ENSG00000165916
PSMC3IP	ENSG00000131470
PSMC4	ENSG00000013275
PSMC5	ENSG00000087191
PSMD1	ENSG00000173692
PSMD10	ENSG00000101843
PSMD11	ENSG00000108671
PSMD12	ENSG00000197170
PSMD13	ENSG00000185627
PSMD14	ENSG00000115233
PSMD2	ENSG00000175166
PSMD3	ENSG00000108344
PSMD4	ENSG00000159352
PSMD5	ENSG00000095261
PSMD6	ENSG00000163636
PSMD7	ENSG00000103035
PSMD8	ENSG00000099341
PSMD9	ENSG00000110801
PSME1	ENSG00000092010
PSME3	ENSG00000131467
PSME4	ENSG00000068878
PSMF1	ENSG00000125818
PSMG1	ENSG00000183527
PSMG2	ENSG00000128789
PSORS1C1	ENSG00000204540
PSORS1C2	ENSG00000204538
PSPC1	ENSG00000121390
PSPH	ENSG00000146733
PSRC1	ENSG00000134222
PSTPIP1	ENSG00000140368
PSTPIP2	ENSG00000152229
PTAFR	ENSG00000169403
PTBP1	ENSG00000011304
PTBP2	ENSG00000117569
PTCD3	ENSG00000132300
PTCH1	ENSG00000185920
PTCH2	ENSG00000117425
PTCRA	ENSG00000171611
PTDSS1	ENSG00000156471
PTDSS2	ENSG00000174915
PTEN	ENSG00000171862
PTER	ENSG00000165983
PTGDR	ENSG00000168229
PTGDS	ENSG00000107317
PTGER1	ENSG00000160951
PTGER2	ENSG00000125384
PTGER3	ENSG00000050628
PTGER4	ENSG00000171522
PTGES	ENSG00000148344
PTGES2	ENSG00000148334
PTGES3	ENSG00000110958
PTGFR	ENSG00000122420
PTGIR	ENSG00000160013
PTGIS	ENSG00000124212
PTGS1	ENSG00000095303
PTGS2	ENSG00000073756
PTH	ENSG00000152266
PTH1R	ENSG00000160801
PTH2R	ENSG00000144407
PTHLH	ENSG00000087494
PTK2	ENSG00000169398
PTK2B	ENSG00000120899
PTK6	ENSG00000101213
PTK7	ENSG00000112655
PTMS	ENSG00000159335
PTN	ENSG00000105894
PTOV1	ENSG00000104960
PTP4A1	ENSG00000112245
PTP4A2	ENSG00000184007
PTP4A3	ENSG00000184489
PTPN1	ENSG00000196396
PTPN11	ENSG00000179295
PTPN12	ENSG00000127947
PTPN13	ENSG00000163629
PTPN14	ENSG00000152104
PTPN18	ENSG00000072135
PTPN2	ENSG00000175354
PTPN21	ENSG00000070778
PTPN22	ENSG00000134242
PTPN3	ENSG00000070159
PTPN4	ENSG00000088179
PTPN6	ENSG00000111679
PTPN7	ENSG00000143851
PTPN9	ENSG00000169410
PTPRA	ENSG00000132670
PTPRB	ENSG00000127329
PTPRC	ENSG00000081237
PTPRCAP	ENSG00000213402
PTPRD	ENSG00000153707
PTPRE	ENSG00000132334
PTPRF	ENSG00000142949
PTPRG	ENSG00000144724
PTPRH	ENSG00000080031
PTPRJ	ENSG00000149177
PTPRK	ENSG00000152894
PTPRM	ENSG00000173482
PTPRN	ENSG00000054356
PTPRN2	ENSG00000155093
PTPRO	ENSG00000151490
PTPRR	ENSG00000153233
PTPRS	ENSG00000105426
PTPRT	ENSG00000196090
PTPRU	ENSG00000060656
PTPRZ1	ENSG00000106278
PTRH2	ENSG00000141378
PTS	ENSG00000150787
PTTG1	ENSG00000164611
PTTG1IP	ENSG00000183255
PTTG2	ENSG00000250254
PTX3	ENSG00000163661
PUF60	ENSG00000179950
PUM1	ENSG00000134644
PUM2	ENSG00000055917
PURA	ENSG00000185129
PURG	ENSG00000172733
PUS1	ENSG00000177192
PUS3	ENSG00000110060
PUS7	ENSG00000091127
PUS7L	ENSG00000129317
PVALB	ENSG00000100362
PVR	ENSG00000073008
PVRIG	ENSG00000213413
PWP1	ENSG00000136045
PWWP2A	ENSG00000170234
PXDN	ENSG00000130508
PXMP2	ENSG00000176894
PXMP4	ENSG00000101417
PXN	ENSG00000089159
PYCARD	ENSG00000103490
PYCR1	ENSG00000183010
PYGB	ENSG00000100994
PYGL	ENSG00000100504
PYGM	ENSG00000068976
PYGO1	ENSG00000171016
PYHIN1	ENSG00000163564
PYROXD1	ENSG00000121350
PYY	ENSG00000131096
PZP	ENSG00000126838
QARS	ENSG00000172053
QDPR	ENSG00000151552
QKI	ENSG00000112531
QPCT	ENSG00000115828
QPCTL	ENSG00000011478
QPRT	ENSG00000103485
QRICH1	ENSG00000198218
QRSL1	ENSG00000130348
QSER1	ENSG00000060749
QSOX1	ENSG00000116260
QTRT1	ENSG00000213339
R3HCC1	ENSG00000104679
R3HDM1	ENSG00000048991
R3HDM2	ENSG00000179912
RAB11A	ENSG00000103769
RAB11B	ENSG00000185236
RAB11FIP1	ENSG00000156675
RAB11FIP2	ENSG00000107560
RAB11FIP3	ENSG00000090565
RAB11FIP5	ENSG00000135631
RAB14	ENSG00000119396
RAB15	ENSG00000139998
RAB17	ENSG00000124839
RAB1A	ENSG00000138069
RAB1B	ENSG00000174903
RAB20	ENSG00000139832
RAB21	ENSG00000080371
RAB22A	ENSG00000124209
RAB23	ENSG00000112210
RAB25	ENSG00000132698
RAB26	ENSG00000167964
RAB27A	ENSG00000069974
RAB27B	ENSG00000041353
RAB28	ENSG00000157869
RAB2A	ENSG00000104388
RAB30	ENSG00000137502
RAB31	ENSG00000168461
RAB32	ENSG00000118508
RAB33A	ENSG00000134594
RAB33B	ENSG00000172007
RAB35	ENSG00000111737
RAB36	ENSG00000100228
RAB38	ENSG00000123892
RAB3A	ENSG00000105649
RAB3B	ENSG00000169213
RAB3D	ENSG00000105514
RAB3GAP1	ENSG00000115839
RAB3GAP2	ENSG00000118873
RAB3IL1	ENSG00000167994
RAB40A	ENSG00000172476
RAB40B	ENSG00000141542
RAB40C	ENSG00000197562
RAB4A	ENSG00000168118
RAB5A	ENSG00000144566
RAB5B	ENSG00000111540
RAB5C	ENSG00000108774
RAB6A	ENSG00000175582
RAB6B	ENSG00000154917
RAB7A	ENSG00000075785
RAB8A	ENSG00000167461
RAB8B	ENSG00000166128
RAB9A	ENSG00000123595
RABAC1	ENSG00000105404
RABEP1	ENSG00000029725
RABEP2	ENSG00000177548
RABEPK	ENSG00000136933
RABGAP1	ENSG00000011454
RABGAP1L	ENSG00000152061
RABGEF1	ENSG00000154710
RABGGTA	ENSG00000100949
RABGGTB	ENSG00000137955
RABIF	ENSG00000183155
RABL3	ENSG00000144840
RAC1	ENSG00000136238
RAC2	ENSG00000128340
RAC3	ENSG00000169750
RACGAP1	ENSG00000161800
RAD1	ENSG00000113456
RAD17	ENSG00000152942
RAD21	ENSG00000164754
RAD21L1	ENSG00000244588
RAD23A	ENSG00000179262
RAD23B	ENSG00000119318
RAD50	ENSG00000113522
RAD51	ENSG00000051180
RAD51AP1	ENSG00000111247
RAD51C	ENSG00000108384
RAD52	ENSG00000002016
RAD54B	ENSG00000197275
RAD54L	ENSG00000085999
RAD9A	ENSG00000172613
RAE1	ENSG00000101146
RAF1	ENSG00000132155
RAG1	ENSG00000166349
RAG2	ENSG00000175097
RAI14	ENSG00000039560
RAI2	ENSG00000131831
RALA	ENSG00000006451
RALB	ENSG00000144118
RALBP1	ENSG00000017797
RALGAPA1	ENSG00000174373
RALGAPB	ENSG00000170471
RALGDS	ENSG00000160271
RALGPS1	ENSG00000136828
RALY	ENSG00000125970
RALYL	ENSG00000184672
RAMP1	ENSG00000132329
RAMP2	ENSG00000131477
RAMP3	ENSG00000122679
RAN	ENSG00000132341
RANBP1	ENSG00000099901
RANBP10	ENSG00000141084
RANBP17	ENSG00000204764
RANBP2	ENSG00000153201
RANBP3	ENSG00000031823
RANBP6	ENSG00000137040
RANBP9	ENSG00000010017
RANGAP1	ENSG00000100401
RANGRF	ENSG00000108961
RAP1A	ENSG00000116473
RAP1GAP	ENSG00000076864
RAP1GAP2	ENSG00000132359
RAP1GDS1	ENSG00000138698
RAP2A	ENSG00000125249
RAP2B	ENSG00000181467
RAP2C	ENSG00000123728
RAPGEF1	ENSG00000107263
RAPGEF2	ENSG00000109756
RAPGEF3	ENSG00000079337
RAPGEF4	ENSG00000091428
RAPGEF5	ENSG00000136237
RAPGEF6	ENSG00000158987
RAPGEFL1	ENSG00000108352
RAPSN	ENSG00000165917
RARA	ENSG00000131759
RARB	ENSG00000077092
RARG	ENSG00000172819
RARRES1	ENSG00000118849
RARRES2	ENSG00000106538
RARS	ENSG00000113643
RASA1	ENSG00000145715
RASA2	ENSG00000155903
RASA3	ENSG00000185989
RASAL1	ENSG00000111344
RASAL2	ENSG00000075391
RASGRF1	ENSG00000058335
RASGRP1	ENSG00000172575
RASGRP2	ENSG00000068831
RASGRP3	ENSG00000152689
RASIP1	ENSG00000105538
RASL10A	ENSG00000100276
RASL11B	ENSG00000128045
RASL12	ENSG00000103710
RASSF1	ENSG00000068028
RASSF2	ENSG00000101265
RASSF4	ENSG00000107551
RASSF7	ENSG00000099849
RASSF8	ENSG00000123094
RASSF9	ENSG00000198774
RAX	ENSG00000134438
RB1	ENSG00000139687
RB1CC1	ENSG00000023287
RBBP5	ENSG00000117222
RBBP6	ENSG00000122257
RBBP7	ENSG00000102054
RBBP8	ENSG00000101773
RBBP9	ENSG00000089050
RBCK1	ENSG00000125826
RBKS	ENSG00000171174
RBL1	ENSG00000080839
RBL2	ENSG00000103479
RBM10	ENSG00000182872
RBM12	ENSG00000244462
RBM12B	ENSG00000183808
RBM14	ENSG00000239306
RBM15	ENSG00000162775
RBM15B	ENSG00000259956
RBM19	ENSG00000122965
RBM22	ENSG00000086589
RBM23	ENSG00000100461
RBM25	ENSG00000119707
RBM26	ENSG00000139746
RBM28	ENSG00000106344
